id	year	cohort	captureyr	st_age	st_annulusl	st_weight	st_logepg	st_H	st_Hst	st_Hst_MHC
V13/99	1999	1990	1999	0.8727597356	-1.019513632	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	2000	1990	1999	1.1303094223	0.0696438438	0.2009090843	-0.04	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	2001	1990	1999	1.3878591089	-0.6741319221	0.2426944756	-0.56	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	2002	1990	1999	1.6454087956	-0.7108528971	0.5212637508	-0.31	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	2003	1990	1999	1.9029584823	-0.7633039966	1.2734007939	0.46	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	2004	1990	1999	2.160508169	-1.9802125714	NA	1.36	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	2005	1990	1999	2.4180578557	-2.5127965857	NA	0.93	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	2006	1990	1999	2.6756075423	NA	NA	1.47	-0.0922781207	-2.7889948744	-2.0561910423
V13E	1994	1994	2005	-1.4451874445	-0.7423567228	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	1995	1994	2005	-1.1876377578	2.1146046742	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	1996	1994	2005	-0.9300880712	0.4663577144	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	1997	1994	2005	-0.6725383845	0.5212992797	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	1998	1994	2005	-0.4149886978	-0.3577657655	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	1999	1994	2005	-0.1574390111	-0.7972982882	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	2000	1994	2005	0.1001106756	-0.3028242002	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	2001	1994	2005	0.3576603622	-0.7423567228	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	2002	1994	2005	0.6152100489	-0.7972982882	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	2003	1994	2005	0.8727597356	-0.8522398535	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	2004	1994	2005	1.1303094223	-1.0720061148	NA	NA	-0.1581910641	0.0586805672	-0.7966412994
V13E	2005	1994	2005	1.3878591089	-2.445545248	NA	-0.22	-0.1581910641	0.0586805672	-0.7966412994
V13E	2006	1994	2005	1.6454087956	-2.7202530747	NA	1.77	-0.1581910641	0.0586805672	-0.7966412994
V13E	2007	1994	2005	1.9029584823	NA	NA	0.11	-0.1581910641	0.0586805672	-0.7966412994
V13G	2003	2003	2007	-1.4451874445	-0.0995404085	NA	NA	-0.1127843697	-1.7156671336	0.4629084435
V13G	2004	2003	2007	-1.1876377578	1.0762090895	NA	NA	-0.1127843697	-1.7156671336	0.4629084435
V13G	2005	2003	2007	-0.9300880712	1.2300454725	NA	NA	-0.1127843697	-1.7156671336	0.4629084435
V13G	2006	2003	2007	-0.6725383845	-1.8439351077	NA	NA	-0.1127843697	-1.7156671336	0.4629084435
V13G	2007	2003	2012	-0.4149886978	NA	-1.8694087156	0.02	-0.1127843697	-1.7156671336	0.4629084435
V13G	2008	2003	2012	-0.1574390111	NA	NA	NA	-0.1127843697	-1.7156671336	0.4629084435
V13G	2009	2003	2012	0.1001106756	NA	-0.9229034428	1.91	-0.1127843697	-1.7156671336	0.4629084435
V13G	2010	2003	2012	0.3576603622	NA	-0.5065642504	-0.56	-0.1127843697	-1.7156671336	0.4629084435
V13G	2011	2003	2012	0.6152100489	NA	0.9511226066	-1.70	-0.1127843697	-1.7156671336	0.4629084435
V13G	2012	2003	2012	0.8727597356	NA	1.255122471	-0.45	-0.1127843697	-1.7156671336	0.4629084435
V13J	2004	2004	2010	-1.4451874445	-0.7835628968	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V13J	2005	2004	2010	-1.1876377578	0.4691047927	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V13J	2006	2004	2010	-0.9300880712	0.6668944278	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V13J	2007	2004	2010	-0.6725383845	-0.1022874868	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V13J	2008	2004	2010	-0.4149886978	-0.3302949829	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V13J	2009	2004	2010	-0.1574390111	-0.4923726006	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V13J	2010	2004	2010	0.1001106756	NA	-0.9351932228	-1.64	-0.1895442479	1.3790175561	-0.1668664279
V13J	2011	2004	2010	0.3576603622	NA	-0.3482839739	-2.78	-0.1895442479	1.3790175561	-0.1668664279
V13J	2012	2004	2010	0.6152100489	NA	0.1295180469	0.18	-0.1895442479	1.3790175561	-0.1668664279
V13K	2002	2002	2011	-1.4451874445	-0.4594076614	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2003	2002	2011	-1.1876377578	0.8015012629	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2004	2002	2011	-0.9300880712	-0.2973300437	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2005	2002	2011	-0.6725383845	-0.9319051232	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2006	2002	2011	-0.4149886978	-0.5775320269	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2007	2002	2011	-0.1574390111	-0.6901622358	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2008	2002	2011	0.1001106756	-0.4236956439	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2009	2002	2011	0.3576603622	-1.2560603587	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2010	2002	2011	0.6152100489	-0.5747849486	NA	NA	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2011	2002	2011	0.8727597356	NA	NA	-0.26	-0.1296881696	-1.0102390407	-0.7966412994
V13K	2012	2002	2011	1.1303094223	NA	-0.1474167231	-0.82	-0.1296881696	-1.0102390407	-0.7966412994
V14/99	2000	1999	2004	-1.1876377578	NA	NA	1.47	NA	NA	NA
V14/99	2001	1999	2004	-0.9300880712	NA	NA	0.24	NA	NA	NA
V14/99	2002	1999	2004	-0.6725383845	NA	NA	3.44	NA	NA	NA
V14D	1999	1999	2004	-1.4451874445	0.6861239757	NA	NA	-0.1695922218	0.5825986905	-0.93294011
V14D	2000	1999	2004	-1.1876377578	-0.6874151575	NA	NA	-0.1695922218	0.5825986905	-0.93294011
V14D	2001	1999	2004	-0.9300880712	0.5212992797	NA	NA	-0.1695922218	0.5825986905	-0.93294011
V14D	2002	1999	2004	-0.6725383845	0.741065541	NA	NA	-0.1695922218	0.5825986905	-0.93294011
V14D	2003	1999	2004	-0.4149886978	0.1025400308	NA	NA	-0.1695922218	0.5825986905	-0.93294011
V14D	2004	1999	2004	-0.1574390111	-0.7214988628	NA	0.03	-0.1695922218	0.5825986905	-0.93294011
V14D	2005	1999	2004	0.1001106756	-0.3758059714	NA	-0.88	-0.1695922218	0.5825986905	-0.93294011
V14D	2006	1999	2004	0.3576603622	NA	-0.7823826541	-0.12	-0.1695922218	0.5825986905	-0.93294011
V14D	2007	1999	2004	0.6152100489	NA	NA	-0.68	-0.1695922218	0.5825986905	-0.93294011
V14D	2008	1999	2004	0.8727597356	NA	-0.3766889865	NA	-0.1695922218	0.5825986905	-0.93294011
V14D	2009	1999	2004	1.1303094223	NA	-0.2507485136	1.38	-0.1695922218	0.5825986905	-0.93294011
V14D	2010	1999	2004	1.3878591089	NA	NA	-0.06	-0.1695922218	0.5825986905	-0.93294011
V14E	2002	2002	2005	-1.4451874445	1.4553058903	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V14E	2003	2002	2005	-1.1876377578	1.235539629	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V14E	2004	2002	2005	-0.9300880712	0.7960071064	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V14E	2005	2002	2005	-0.6725383845	0.0268251918	NA	-0.04	-0.1596162088	0.1843892577	0.4629084435
V14E	2006	2002	2005	-0.4149886978	0.9608318023	-1.8865400296	0.55	-0.1596162088	0.1843892577	0.4629084435
V14E	2007	2002	2012	-0.1574390111	0.4619993431	-0.9234403851	-0.06	-0.1596162088	0.1843892577	0.4629084435
V14E	2008	2002	2012	0.1001106756	0.0577426039	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V14E	2009	2002	2012	0.3576603622	-0.4775742586	-1.5344911438	0.29	-0.1596162088	0.1843892577	0.4629084435
V14E	2010	2002	2012	0.6152100489	-0.7579220742	0.0375289008	0.71	-0.1596162088	0.1843892577	0.4629084435
V14E	2011	2002	2012	0.8727597356	-0.1630536416	1.0336466651	-0.44	-0.1596162088	0.1843892577	0.4629084435
V14E	2012	2002	2012	1.1303094223	NA	0.977960667	-0.24	-0.1596162088	0.1843892577	0.4629084435
V14J	2005	2005	2012	-1.4451874445	0.5977388072	NA	NA	-0.1476449931	-0.1615921666	-0.7966412994
V14J	2006	2005	2012	-1.1876377578	0.8663929766	NA	NA	-0.1476449931	-0.1615921666	-0.7966412994
V14J	2007	2005	2012	-0.9300880712	0.7253420513	NA	NA	-0.1476449931	-0.1615921666	-0.7966412994
V14J	2008	2005	2012	-0.6725383845	0.5547567504	NA	NA	-0.1476449931	-0.1615921666	-0.7966412994
V14J	2009	2005	2012	-0.4149886978	0.4122724295	NA	NA	-0.1476449931	-0.1615921666	-0.7966412994
V14J	2010	2005	2012	-0.1574390111	-0.1269802405	-1.3427686258	-0.73	-0.1476449931	-0.1615921666	-0.7966412994
V14J	2011	2005	2012	0.1001106756	-0.486547485	-0.6459415123	-0.32	-0.1476449931	-0.1615921666	-0.7966412994
V14J	2012	2005	2012	0.3576603622	NA	-0.0018447769	-0.84	-0.1476449931	-0.1615921666	-0.7966412994
V14L	2012	2004	2012	0.6152100489	NA	0.5473642991	-1.23	NA	NA	NA
V15/99	2000	1985	1999	2.4180578557	NA	NA	0.81	NA	NA	NA
V15/99	2001	1985	1999	2.6756075423	NA	0.6466199247	1.37	NA	NA	NA
V15/99	2002	1985	1999	2.933157229	NA	NA	1.38	NA	NA	NA
V15/99	2003	1985	1999	3.1907069157	NA	0.4655498958	2.67	NA	NA	NA
V15/99	2004	1985	1999	3.4482566024	NA	NA	3.77	NA	NA	NA
V15/99	2005	1985	1999	3.7058062891	NA	NA	3.65	NA	NA	NA
V15C	1999	1999	2003	-1.4451874445	-0.3577657655	NA	NA	-0.1695922218	0.5825986905	1.3135617545
V15C	2000	1999	2003	-1.1876377578	0.9608318023	NA	NA	-0.1695922218	0.5825986905	1.3135617545
V15C	2001	1999	2003	-0.9300880712	1.235539629	NA	NA	-0.1695922218	0.5825986905	1.3135617545
V15C	2002	1999	2003	-0.6725383845	0.2465914531	NA	NA	-0.1695922218	0.5825986905	1.3135617545
V15C	2003	1999	2003	-0.4149886978	-0.5300961243	-1.8047896973	NA	-0.1695922218	0.5825986905	1.3135617545
V15C	2004	1999	2003	-0.1574390111	-0.9475744793	-1.5749700452	-2.38	-0.1695922218	0.5825986905	1.3135617545
V15C	2005	1999	2003	0.1001106756	-1.4599966021	NA	-3.75	-0.1695922218	0.5825986905	1.3135617545
V15C	2006	1999	2003	0.3576603622	-1.5115386374	-0.7801840461	-0.73	-0.1695922218	0.5825986905	1.3135617545
V15C	2007	1999	2003	0.6152100489	NA	-0.1541009928	0.76	-0.1695922218	0.5825986905	1.3135617545
V15C	2008	1999	2003	0.8727597356	NA	0.1039836907	NA	-0.1695922218	0.5825986905	1.3135617545
V15C	2009	1999	2003	1.1303094223	NA	NA	-0.68	-0.1695922218	0.5825986905	1.3135617545
V15C	2010	1999	2003	1.3878591089	NA	-0.8531824282	0.61	-0.1695922218	0.5825986905	1.3135617545
V15E	1998	1998	2005	-1.4451874445	-0.6324735922	NA	NA	-0.1743031169	0.7232207938	-1.3331844219
V15E	1999	1998	2005	-1.1876377578	2.6640203275	NA	NA	-0.1743031169	0.7232207938	-1.3331844219
V15E	2000	1998	2005	-0.9300880712	0.4663577144	NA	NA	-0.1743031169	0.7232207938	-1.3331844219
V15E	2001	1998	2005	-0.6725383845	1.070714933	NA	NA	-0.1743031169	0.7232207938	-1.3331844219
V15E	2002	1998	2005	-0.4149886978	-0.1379995042	NA	NA	-0.1743031169	0.7232207938	-1.3331844219
V15E	2003	1998	2005	-0.1574390111	0.6861239757	NA	NA	-0.1743031169	0.7232207938	-1.3331844219
V15E	2004	1998	2005	0.1001106756	0.4663577144	NA	NA	-0.1743031169	0.7232207938	-1.3331844219
V15E	2005	1998	2005	0.3576603622	-0.3028242002	NA	NA	-0.1743031169	0.7232207938	-1.3331844219
V15E	2006	1998	2005	0.6152100489	-0.1929410696	NA	-2.42	-0.1743031169	0.7232207938	-1.3331844219
V15J	2005	2005	2012	-1.4451874445	-0.2935581112	NA	NA	-0.1537968678	-0.0329828815	0.4629084435
V15J	2006	2005	2012	-1.1876377578	-0.0156639308	NA	NA	-0.1537968678	-0.0329828815	0.4629084435
V15J	2007	2005	2012	-0.9300880712	-0.1990124181	NA	NA	-0.1537968678	-0.0329828815	0.4629084435
V15J	2008	2005	2012	-0.6725383845	-0.3481145523	NA	NA	-0.1537968678	-0.0329828815	0.4629084435
V15J	2009	2005	2012	-0.4149886978	-0.4347597068	NA	NA	-0.1537968678	-0.0329828815	0.4629084435
V15J	2010	2005	2012	-0.1574390111	-0.6854348363	-1.7231716853	NA	-0.1537968678	-0.0329828815	0.4629084435
V15J	2011	2005	2012	0.1001106756	-0.2201524644	NA	-1.56	-0.1537968678	-0.0329828815	0.4629084435
V15J	2012	2005	2012	0.3576603622	NA	-0.7598129714	-0.45	-0.1537968678	-0.0329828815	0.4629084435
V15L	2012	2008	2012	-0.4149886978	NA	-1.3000646524	0.05	NA	NA	NA
V16C	1999	1999	2003	-1.4451874445	0.6861239757	NA	NA	-0.1496401957	-0.2138201751	1.3135617545
V16C	2000	1999	2003	-1.1876377578	1.565189021	NA	NA	-0.1496401957	-0.2138201751	1.3135617545
V16C	2001	1999	2003	-0.9300880712	1.7849552823	NA	NA	-0.1496401957	-0.2138201751	1.3135617545
V16C	2002	1999	2003	-0.6725383845	0.741065541	NA	NA	-0.1496401957	-0.2138201751	1.3135617545
V16C	2003	1999	2003	-0.4149886978	0.4442621481	-1.4496138713	-1.64	-0.1496401957	-0.2138201751	1.3135617545
V16C	2004	1999	2003	-0.1574390111	0.0341884034	NA	-1.54	-0.1496401957	-0.2138201751	1.3135617545
V16C	2005	1999	2003	0.1001106756	-0.1812729375	-0.3144440748	-0.62	-0.1496401957	-0.2138201751	1.3135617545
V16C	2006	1999	2003	0.3576603622	NA	-0.2716976195	-0.03	-0.1496401957	-0.2138201751	1.3135617545
V16C	2007	1999	2003	0.6152100489	NA	NA	0.77	-0.1496401957	-0.2138201751	1.3135617545
V16C	2008	1999	2003	0.8727597356	NA	0.6097471026	NA	-0.1496401957	-0.2138201751	1.3135617545
V16C	2009	1999	2003	1.1303094223	NA	NA	0.31	-0.1496401957	-0.2138201751	1.3135617545
V16C	2010	1999	2003	1.3878591089	NA	0.1456674042	-0.16	-0.1496401957	-0.2138201751	1.3135617545
V16C	2011	1999	2003	1.6454087956	NA	0.8545927813	-1.29	-0.1496401957	-0.2138201751	1.3135617545
V16C	2012	1999	2003	1.9029584823	NA	0.9661089372	-0.53	-0.1496401957	-0.2138201751	1.3135617545
V16D	2004	1997	2004	0.3576603622	NA	NA	0.30	-0.1743031169	0.7875476232	1.092683315
V16D	2005	1997	2004	0.6152100489	NA	-0.1403382778	0.17	-0.1743031169	0.7875476232	1.092683315
V16H	2005	2005	2008	-1.4451874445	1.1009327939	NA	NA	-0.1795682349	0.9808081233	0.4629084435
V16H	2006	2005	2008	-1.1876377578	-0.1215170346	NA	NA	-0.1795682349	0.9808081233	0.4629084435
V16H	2007	2005	2008	-0.9300880712	-0.2918358871	NA	NA	-0.1795682349	0.9808081233	0.4629084435
V16H	2008	2005	2008	-0.6725383845	NA	NA	NA	-0.1795682349	0.9808081233	0.4629084435
V16H	2009	2005	2008	-0.4149886978	NA	-2.223061464	-0.73	-0.1795682349	0.9808081233	0.4629084435
V16H	2010	2005	2008	-0.1574390111	NA	NA	-1.01	-0.1795682349	0.9808081233	0.4629084435
V16H	2011	2005	2008	0.1001106756	NA	NA	-3.48	-0.1795682349	0.9808081233	0.4629084435
V16J	2006	2006	2010	-1.4451874445	-0.7478508794	NA	NA	-0.199520261	1.7772269889	-0.7966412994
V16J	2007	2006	2010	-1.1876377578	1.7959435953	NA	NA	-0.199520261	1.7772269889	-0.7966412994
V16J	2008	2006	2010	-0.9300880712	0.9113843936	NA	NA	-0.199520261	1.7772269889	-0.7966412994
V16J	2009	2006	2010	-0.6725383845	0.4278986187	NA	NA	-0.199520261	1.7772269889	-0.7966412994
V16J	2010	2006	2010	-0.4149886978	-0.1654702869	NA	NA	-0.199520261	1.7772269889	-0.7966412994
V16J	2011	2006	2010	-0.1574390111	NA	-1.1020415938	-1.17	-0.199520261	1.7772269889	-0.7966412994
V16J	2012	2006	2010	0.1001106756	NA	-0.4909128357	-0.46	-0.199520261	1.7772269889	-0.7966412994
V17B	1998	1998	2002	-1.4451874445	-0.3577657655	NA	NA	-0.199520261	1.7772269889	-0.1668664279
V17B	1999	1998	2002	-1.1876377578	1.3454227596	NA	NA	-0.199520261	1.7772269889	-0.1668664279
V17B	2000	1998	2002	-0.9300880712	1.8948384129	NA	NA	-0.199520261	1.7772269889	-0.1668664279
V17B	2001	1998	2002	-0.6725383845	0.3015330184	NA	NA	-0.199520261	1.7772269889	-0.1668664279
V17B	2002	1998	2002	-0.4149886978	-0.6307809885	NA	NA	-0.199520261	1.7772269889	-0.1668664279
V17B	2003	1998	2002	-0.1574390111	0.7556216078	NA	-0.73	-0.199520261	1.7772269889	-0.1668664279
V17B	2004	1998	2002	0.1001106756	0.0595005585	-0.7392622195	0.13	-0.199520261	1.7772269889	-0.1668664279
V17B	2005	1998	2002	0.3576603622	-0.5233039455	NA	-4.09	-0.199520261	1.7772269889	-0.1668664279
V17B	2006	1998	2002	0.6152100489	-1.2368308108	NA	-0.79	-0.199520261	1.7772269889	-0.1668664279
V17B	2007	1998	2002	0.8727597356	NA	NA	-0.86	-0.199520261	1.7772269889	-0.1668664279
V17B	2008	1998	2002	1.1303094223	NA	NA	NA	-0.199520261	1.7772269889	-0.1668664279
V17B	2009	1998	2002	1.3878591089	NA	-0.5363760378	0.07	-0.199520261	1.7772269889	-0.1668664279
V17D	1998	1998	2004	-1.4451874445	-0.0830579389	NA	NA	-0.1948093659	1.5361834362	-0.7966412994
V17D	1999	1998	2004	-1.1876377578	1.1256564983	NA	NA	-0.1948093659	1.5361834362	-0.7966412994
V17D	2000	1998	2004	-0.9300880712	-0.1929410696	NA	NA	-0.1948093659	1.5361834362	-0.7966412994
V17D	2001	1998	2004	-0.6725383845	0.3564745837	NA	NA	-0.1948093659	1.5361834362	-0.7966412994
V17D	2002	1998	2004	-0.4149886978	-0.6175597972	NA	NA	-0.1948093659	1.5361834362	-0.7966412994
V17D	2003	1998	2004	-0.1574390111	-0.4163155842	NA	NA	-0.1948093659	1.5361834362	-0.7966412994
V17D	2004	1998	2004	0.1001106756	-1.1671627829	NA	-1.20	-0.1948093659	1.5361834362	-0.7966412994
V17D	2005	1998	2004	0.3576603622	-0.7596841018	NA	-1.44	-0.1948093659	1.5361834362	-0.7966412994
V17D	2006	1998	2004	0.6152100489	NA	NA	-0.48	-0.1948093659	1.5361834362	-0.7966412994
V17H	2004	2004	2012	-1.4451874445	0.537883205	NA	NA	-0.1640499924	0.3653177024	-0.6101778016
V17H	2005	2004	2012	-1.1876377578	1.0207314231	NA	NA	-0.1640499924	0.3653177024	-0.6101778016
V17H	2006	2004	2012	-0.9300880712	0.7565433941	NA	NA	-0.1640499924	0.3653177024	-0.6101778016
V17H	2007	2004	2012	-0.6725383845	0.3004073697	NA	NA	-0.1640499924	0.3653177024	-0.6101778016
V17H	2008	2004	2012	-0.4149886978	0.1373160996	NA	NA	-0.1640499924	0.3653177024	-0.6101778016
V17H	2009	2004	2012	-0.1574390111	0.1869261043	-1.0931287698	0.36	-0.1640499924	0.3653177024	-0.6101778016
V17H	2010	2004	2012	0.1001106756	-0.4582774797	NA	0.10	-0.1640499924	0.3653177024	-0.6101778016
V17H	2011	2004	2012	0.3576603622	-0.3493462955	0.4928984344	-0.46	-0.1640499924	0.3653177024	-0.6101778016
V17H	2012	2004	2012	0.6152100489	NA	NA	0.35	-0.1640499924	0.3653177024	-0.6101778016
V18B	1997	1997	2002	-1.4451874445	-0.2478826349	NA	NA	-0.1795682349	0.9808081233	-0.93294011
V18B	1998	1997	2002	-1.1876377578	0.6861239757	NA	NA	-0.1795682349	0.9808081233	-0.93294011
V18B	1999	1997	2002	-0.9300880712	0.7960071064	NA	NA	-0.1795682349	0.9808081233	-0.93294011
V18B	2000	1997	2002	-0.6725383845	0.1916498877	NA	NA	-0.1795682349	0.9808081233	-0.93294011
V18B	2001	1997	2002	-0.4149886978	0.2453711439	NA	NA	-0.1795682349	0.9808081233	-0.93294011
V18B	2002	1997	2002	-0.1574390111	-0.2758882655	-1.0108672629	NA	-0.1795682349	0.9808081233	-0.93294011
V18B	2003	1997	2002	0.1001106756	-0.0295639644	NA	0.37	-0.1795682349	0.9808081233	-0.93294011
V18B	2004	1997	2002	0.3576603622	0.130439199	0.3680506495	0.13	-0.1795682349	0.9808081233	-0.93294011
V18B	2005	1997	2002	0.6152100489	-0.4486101112	0.9669745912	-0.13	-0.1795682349	0.9808081233	-0.93294011
V18B	2006	1997	2002	0.8727597356	NA	1.4225363375	0.57	-0.1795682349	0.9808081233	-0.93294011
V18C	1998	1998	2003	-1.4451874445	1.0157733677	NA	NA	-0.1743031169	0.7875476232	0.4629084435
V18C	1999	1998	2003	-1.1876377578	1.0157733677	NA	NA	-0.1743031169	0.7875476232	0.4629084435
V18C	2000	1998	2003	-0.9300880712	0.0817667571	NA	NA	-0.1743031169	0.7875476232	0.4629084435
V18C	2001	1998	2003	-0.6725383845	-0.3577657655	NA	NA	-0.1743031169	0.7875476232	0.4629084435
V18C	2002	1998	2003	-0.4149886978	-1.0826690513	NA	NA	-0.1743031169	0.7875476232	0.4629084435
V18C	2003	1998	2003	-0.1574390111	-0.5531951056	-2.0694305087	-0.37	-0.1743031169	0.7875476232	0.4629084435
V18C	2004	1998	2003	0.1001106756	-0.9680065039	NA	-0.44	-0.1743031169	0.7875476232	0.4629084435
V18C	2005	1998	2003	0.3576603622	-0.6874151575	-1.1083665092	-1.72	-0.1743031169	0.7875476232	0.4629084435
V18C	2006	1998	2003	0.6152100489	-0.9621229842	-0.8777592025	0.13	-0.1743031169	0.7875476232	0.4629084435
V18C	2007	1998	2003	0.8727597356	NA	NA	NA	-0.1743031169	0.7875476232	0.4629084435
V18C	2008	1998	2003	1.1303094223	NA	-0.6089523875	NA	-0.1743031169	0.7875476232	0.4629084435
V18D	1994	1994	2004	-1.4451874445	-2.8301362053	NA	NA	NA	NA	NA
V18D	1995	1994	2004	-1.1876377578	0.4114161491	NA	NA	NA	NA	NA
V18D	1996	1994	2004	-0.9300880712	0.4114161491	NA	NA	NA	NA	NA
V18D	1997	1994	2004	-0.6725383845	1.4553058903	NA	NA	NA	NA	NA
V18D	1998	1994	2004	-0.4149886978	0.1161493128	NA	NA	NA	NA	NA
V18D	1999	1994	2004	-0.1574390111	-0.3207156674	NA	NA	NA	NA	NA
V18D	2000	1994	2004	0.1001106756	-0.5521624574	NA	NA	NA	NA	NA
V18D	2001	1994	2004	0.3576603622	-0.8324134872	NA	NA	NA	NA	NA
V18D	2003	1994	2004	0.8727597356	-0.8600765308	NA	NA	NA	NA	NA
V18D	2003	1994	2004	0.8727597356	-0.4137405064	NA	NA	NA	NA	NA
V18D	2004	1994	2004	1.1303094223	-1.2590792186	NA	NA	NA	NA	NA
V18D	2005	1994	2004	1.3878591089	-1.8018156005	NA	NA	NA	NA	NA
V18D	2006	1994	2004	NA	NA	NA	-0.35	NA	NA	NA
V18H	2005	2005	2008	-1.4451874445	0.1284670876	NA	NA	-0.1396641827	-0.6120296079	-1.4264161708
V18H	2006	2005	2008	-1.1876377578	2.4360128314	NA	NA	-0.1396641827	-0.6120296079	-1.4264161708
V18H	2007	2005	2008	-0.9300880712	-1.4071496633	NA	NA	-0.1396641827	-0.6120296079	-1.4264161708
V18H	2008	2005	2008	-0.6725383845	NA	NA	NA	-0.1396641827	-0.6120296079	-1.4264161708
V18H	2009	2005	2008	-0.4149886978	NA	NA	0.27	-0.1396641827	-0.6120296079	-1.4264161708
V18H	2010	2005	2008	-0.1574390111	NA	NA	-0.66	-0.1396641827	-0.6120296079	-1.4264161708
V18H	2011	2005	2008	0.1001106756	NA	-1.9590850403	-0.33	-0.1396641827	-0.6120296079	-1.4264161708
V19/99	2000	1987	1999	1.9029584823	NA	1.4405423591	1.19	-0.1197121566	-1.4084484735	1.7224581865
V19/99	2001	1987	1999	2.160508169	NA	1.1689373157	0.78	-0.1197121566	-1.4084484735	1.7224581865
V19/99	2002	1987	1999	2.4180578557	NA	0.9739388231	-0.02	-0.1197121566	-1.4084484735	1.7224581865
V19/99	2003	1987	1999	2.6756075423	NA	1.0714380694	0.35	-0.1197121566	-1.4084484735	1.7224581865
V19B	2002	1998	2002	-0.4149886978	NA	NA	NA	-0.1197121566	-1.4084484735	-0.1668664279
V19D	2005	2001	2004	-0.4149886978	NA	-1.4635423351	-0.25	-0.1695922218	0.5825986905	0.1903108222
